order,movie_imdb_id,movie_name,role,order,name,imdb_id,img,gender,races,poc,note,reference_url,voice,race_reflected
61,465234,National Treasure: Book of Secrets,Ben Gates,1,Nicolas Cage,115,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/115.jpg,m,w,0,"He is of Italian (father) and German, English, and Polish (mother) descent",http://www.imdb.com/name/nm0000115/bio,0,-1
20,366548,Happy Feet,Norma Jean,5,Nicole Kidman,173,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/173.jpg,f,w,0,"English, Irish, and Scottish",http://www.imdb.com/name/nm0000173/bio,1,0
107,830515,Quantum of Solace,Camille,2,Olga Kurylenko,1385871,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1385871.jpg,f,w,0,"Ukrainian, Russian and Belarusian",https://en.wikipedia.org/wiki/Olga_Kurylenko#Early_life,0,-1
47,383574,Pirates of the Caribbean: Dead Man's Chest,Will Turner,2,Orlando Bloom,89217,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/89217.jpg,m,w,0,mother of English descent,https://en.wikipedia.org/wiki/Orlando_Bloom#Early_life,0,-1
83,449088,Pirates of the Caribbean: At World's End,Will Turner,3,Orlando Bloom,89217,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/89217.jpg,m,w,0,mother of English descent,https://en.wikipedia.org/wiki/Orlando_Bloom#Early_life,0,-1
36,317219,Cars,Lightning McQueen,1,Owen Wilson,5562,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/5562.jpg,m,w,0,Irish-American,http://www.imdb.com/name/nm0005562/bio,1,0
262,1216475,Cars 2,Lightning McQueen,2,Owen Wilson,5562,http://s3.amazonaws.com/brianfoo_art/hollywood/5562.jpg,m,w,0,Irish-American,http://www.imdb.com/name/nm0005562/bio,1,0
70,440963,The Bourne Ultimatum,Simon Ross,5,Paddy Considine,175916,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/175916.jpg,m,w,0,probably English,,0,-1
25,348150,Superman Returns,Kitty Kowalski,5,Parker Posey,205,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/205.jpg,f,w,0,,,0,-1
34,376994,X-Men: The Last Stand,Charles Xavier,4,Patrick Stewart,1772,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1772.jpg,m,w,0,probably English,,0,-1
30,382625,The Da Vinci Code,Silas,5,Paul Bettany,79273,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/79273.jpg,m,w,0,Likely English,,0,-1
37,317219,Cars,Doc Hudson,2,Paul Newman,56,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/56.jpg,m,w,0,"Polish, Hungarian, Slovak",http://www.imdb.com/name/nm0000056/bio,1,0
272,1596343,Fast Five,Brian O'Conner,2,Paul Walker,908094,http://s3.amazonaws.com/brianfoo_art/hollywood/908094.jpg,m,w,0,English and German,http://www.imdb.com/name/nm0908094/bio,0,-1
357,1905041,Fast & Furious 6,Brian O'Conner,2,Paul Walker,908094,http://s3.amazonaws.com/brianfoo_art/hollywood/908094.jpg,m,w,0,English and German,http://www.imdb.com/name/nm0908094/bio,0,-1
477,2820852,Furious 7,Brian O'Conner,2,Paul Walker,908094,http://s3.amazonaws.com/brianfoo_art/hollywood/908094.jpg,m,w,0,English and German,http://www.imdb.com/name/nm0908094/bio,0,-1
119,1099212,Twilight,Dr. Carlisle Cullen,4,Peter Facinelli,4906,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/4906.jpg,m,w,0,Italian,http://www.imdb.com/name/nm0004906/bio,0,-1
290,1324999,The Twilight Saga: Breaking Dawn Part 1,Dr. Carlisle Cullen,5,Peter Facinelli,4906,http://s3.amazonaws.com/brianfoo_art/hollywood/4906.jpg,m,w,0,Italian,http://www.imdb.com/name/nm0004906/bio,0,-1
324,1673434,The Twilight Saga: Breaking Dawn Part 2,Dr. Carlisle Cullen,4,Peter Facinelli,4906,http://s3.amazonaws.com/brianfoo_art/hollywood/4906.jpg,m,w,0,Italian,http://www.imdb.com/name/nm0004906/bio,0,-1
482,2096673,Inside Out,Sadness,2,Phyllis Smith,809613,http://s3.amazonaws.com/brianfoo_art/hollywood/809613.jpg,f,w,0,,,1,0
90,418279,Transformers,Maggie Madsen,5,Rachael Taylor,1592225,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1592225.jpg,f,w,0,,,0,-1
153,988045,Sherlock Holmes,Irene Adler,3,Rachel McAdams,1046097,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1046097.jpg,f,w,0,"English, Welsh, Irish, and Scottish",http://www.imdb.com/name/nm1046097/bio,0,-1
259,1515091,Sherlock Holmes: A Game of Shadows,Irene Adler,4,Rachel McAdams,1046097,http://s3.amazonaws.com/brianfoo_art/hollywood/1046097.jpg,f,w,0,"English, Welsh, Irish, and Scottish",http://www.imdb.com/name/nm1046097/bio,0,-1
353,1623205,Oz The Great and Powerful,Evanora,3,Rachel Weisz,1838,http://s3.amazonaws.com/brianfoo_art/hollywood/1838.jpg,f,w,0,"Her father is a Hungarian Jewish immigrant, and her Austrian-born mother, who left Vienna in the 1930s, is of Italian and Austrian Jewish heritage",http://www.imdb.com/name/nm0001838/bio,0,-1
185,1259571,The Twilight Saga: New Moon,Victoria,5,Rachelle Lefevre,498956,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/498956.jpg,f,w,0,Her father's family is of French and Northern Irish descent. Her mother's family is Ashkenazi Jewish.,http://www.imdb.com/name/nm0498956/bio,0,-1
300,1201607,Harry Potter and the Deathly Hallows Part 2,Lord Voldemort,5,Ralph Fiennes,146,http://s3.amazonaws.com/brianfoo_art/hollywood/146.jpg,m,w,0,"He is of English, Irish, and Scottish origin",http://www.imdb.com/name/nm0000146/bio,0,-1
334,1074638,Skyfall,Gareth Mallory,4,Ralph Fiennes,146,http://s3.amazonaws.com/brianfoo_art/hollywood/146.jpg,m,w,0,"He is of English, Irish, and Scottish origin",http://www.imdb.com/name/nm0000146/bio,0,-1
454,2379713,Spectre,M,4,Ralph Fiennes,146,http://s3.amazonaws.com/brianfoo_art/hollywood/146.jpg,m,w,0,"He is of English, Irish, and Scottish origin",http://www.imdb.com/name/nm0000146/bio,0,-1
11,438097,Ice Age: The Meltdown,Manny,1,Ray Romano,5380,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/5380.jpg,m,w,0,"Italian, small part French",http://www.imdb.com/name/nm0005380/bio,1,0
140,367882,Indiana Jones and the Kingdom of the Crystal Skull,Mac' George Michale,5,Ray Winstone,935653,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/935653.jpg,m,w,0,English,https://en.wikipedia.org/wiki/Ray_Winstone,0,-1
318,948470,The Amazing Spider-Man,The Lizard,3,Rhys Ifans,406975,http://s3.amazonaws.com/brianfoo_art/hollywood/406975.jpg,m,w,0,Welsh,http://www.imdb.com/name/nm0406975/bio,0,-1
328,903624,The Hobbit: An Unexpected Journey,Thorin,3,Richard Armitage,35514,http://s3.amazonaws.com/brianfoo_art/hollywood/35514.jpg,m,w,0,,,0,-1
363,1170358,The Hobbit: The Desolation of Smaug,Thorin,3,Richard Armitage,35514,http://s3.amazonaws.com/brianfoo_art/hollywood/35514.jpg,m,w,0,,,0,-1
423,2310332,The Hobbit: The Battle of the Five Armies,Thorin,3,Richard Armitage,35514,http://s3.amazonaws.com/brianfoo_art/hollywood/35514.jpg,m,w,0,,,0,-1
483,2096673,Inside Out,Bing Bong,3,Richard Kind,454236,http://s3.amazonaws.com/brianfoo_art/hollywood/454236.jpg,m,w,0,,,1,0
458,1661199,Cinderella (2015),Prince,3,Richard Madden,534635,http://s3.amazonaws.com/brianfoo_art/hollywood/534635.jpg,m,w,0,Scottish,https://en.wikipedia.org/wiki/Richard_Madden,0,-1
80,373889,Harry Potter and the Order of the Phoenix,Rubeus Hagrid,5,Robbie Coltrane,1059,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1059.jpg,m,w,0,Scottish,https://en.wikipedia.org/wiki/Robbie_Coltrane,0,-1
230,926084,Harry Potter and the Deathly Hallows Part 1,Rubeus Hagrid,5,Robbie Coltrane,1059,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1059.jpg,m,w,0,Scottish,https://en.wikipedia.org/wiki/Robbie_Coltrane,0,-1
315,1217209,Brave,Lord Dingwall,5,Robbie Coltrane,1059,http://s3.amazonaws.com/brianfoo_art/hollywood/1059.jpg,m,w,0,Scottish,https://en.wikipedia.org/wiki/Robbie_Coltrane,1,1
141,371746,Iron Man,Tony Stark,1,Robert Downey Jr.,375,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/375.jpg,m,w,0,"Robert's father is of half Lithuanian Jewish, one quarter Hungarian Jewish, and one quarter Irish, descent, while Robert's mother was of English, Scottish, German, and Swiss-German",http://www.imdb.com/name/nm0000375/bio,0,-1
151,988045,Sherlock Holmes,Sherlock Holmes,1,Robert Downey Jr.,375,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/375.jpg,m,w,0,"Robert's father is of half Lithuanian Jewish, one quarter Hungarian Jewish, and one quarter Irish, descent, while Robert's mother was of English, Scottish, German, and Swiss-German",http://www.imdb.com/name/nm0000375/bio,0,-1
236,1228705,Iron Man 2,Tony Stark,1,Robert Downey Jr.,375,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/375.jpg,m,w,0,"Robert's father is of half Lithuanian Jewish, one quarter Hungarian Jewish, and one quarter Irish, descent, while Robert's mother was of English, Scottish, German, and Swiss-German",http://www.imdb.com/name/nm0000375/bio,0,-1
256,1515091,Sherlock Holmes: A Game of Shadows,Sherlock Holmes,1,Robert Downey Jr.,375,http://s3.amazonaws.com/brianfoo_art/hollywood/375.jpg,m,w,0,"Robert's father is of half Lithuanian Jewish, one quarter Hungarian Jewish, and one quarter Irish, descent, while Robert's mother was of English, Scottish, German, and Swiss-German",http://www.imdb.com/name/nm0000375/bio,0,-1
346,848228,Marvel's The Avengers,Tony Stark,1,Robert Downey Jr.,375,http://s3.amazonaws.com/brianfoo_art/hollywood/375.jpg,m,w,0,"Robert's father is of half Lithuanian Jewish, one quarter Hungarian Jewish, and one quarter Irish, descent, while Robert's mother was of English, Scottish, German, and Swiss-German",http://www.imdb.com/name/nm0000375/bio,0,-1
391,1300854,Iron Man 3,Tony Stark,1,Robert Downey Jr.,375,http://s3.amazonaws.com/brianfoo_art/hollywood/375.jpg,m,w,0,"Robert's father is of half Lithuanian Jewish, one quarter Hungarian Jewish, and one quarter Irish, descent, while Robert's mother was of English, Scottish, German, and Swiss-German",http://www.imdb.com/name/nm0000375/bio,0,-1
486,2395427,Avengers: Age of Ultron,Tony Stark,1,Robert Downey Jr.,375,http://s3.amazonaws.com/brianfoo_art/hollywood/375.jpg,m,w,0,"Robert's father is of half Lithuanian Jewish, one quarter Hungarian Jewish, and one quarter Irish, descent, while Robert's mother was of English, Scottish, German, and Swiss-German",http://www.imdb.com/name/nm0000375/bio,0,-1
117,1099212,Twilight,Edward Cullen,2,Robert Pattinson,1500155,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1500155.jpg,m,w,0,,,0,-1
182,1259571,The Twilight Saga: New Moon,Edward Cullen,2,Robert Pattinson,1500155,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1500155.jpg,m,w,0,,,0,-1
232,1325004,The Twilight Saga: Eclipse,Edward Cullen,2,Robert Pattinson,1500155,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1500155.jpg,m,w,0,,,0,-1
287,1324999,The Twilight Saga: Breaking Dawn Part 1,Edward Cullen,2,Robert Pattinson,1500155,http://s3.amazonaws.com/brianfoo_art/hollywood/1500155.jpg,m,w,0,,,0,-1
322,1673434,The Twilight Saga: Breaking Dawn Part 2,Edward Cullen,2,Robert Pattinson,1500155,http://s3.amazonaws.com/brianfoo_art/hollywood/1500155.jpg,m,w,0,,,0,-1
434,1843866,Captain America: The Winter Soldier,Alexander Pierce,4,Robert Redford,602,http://s3.amazonaws.com/brianfoo_art/hollywood/602.jpg,m,w,0,"English, Irish, and Scottish",http://www.imdb.com/name/nm0000602/bio,0,-1
17,366548,Happy Feet,Ramon,2,Robin Williams,245,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/245.jpg,m,w,0,"English, German, French, Welsh, Irish, and Scottish",http://www.imdb.com/name/nm0000245/bio,1,0
204,398286,Tangled,Stabbington Brother,4,Ron Perlman,579,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/579.jpg,m,w,0,"His parents were both from Jewish families (from Hungary, Germany, and Poland)",http://www.imdb.com/name/nm0000579/bio,1,1
292,1399103,Transformers: Dark of the Moon,Carly,2,Rosie Huntington-Whiteley,2492819,http://s3.amazonaws.com/brianfoo_art/hollywood/2492819.jpg,f,w,0,Ashkenazi Jewish and English,http://www.imdb.com/name/nm2492819/bio,0,-1
77,373889,Harry Potter and the Order of the Phoenix,Ron Weasley,2,Rupert Grint,342488,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/342488.jpg,m,w,0,English and 1/8th Irish,http://www.imdb.com/name/nm0342488/bio,0,-1
187,417741,Harry Potter and the Half-Blood Prince,Ron Weasley,2,Rupert Grint,342488,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/342488.jpg,m,w,0,English and 1/8th Irish,http://www.imdb.com/name/nm0342488/bio,0,-1
227,926084,Harry Potter and the Deathly Hallows Part 1,Ron Weasley,2,Rupert Grint,342488,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/342488.jpg,m,w,0,English and 1/8th Irish,http://www.imdb.com/name/nm0342488/bio,0,-1
297,1201607,Harry Potter and the Deathly Hallows Part 2,Ron Weasley,2,Rupert Grint,342488,http://s3.amazonaws.com/brianfoo_art/hollywood/342488.jpg,m,w,0,English and 1/8th Irish,http://www.imdb.com/name/nm0342488/bio,0,-1
218,1323594,Despicable Me,Dr. Nefario,3,Russell Brand,1258970,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1258970.jpg,m,w,0,English,http://www.imdb.com/name/nm1258970/bio,1,1
385,1690953,Despicable Me 2,Dr. Nefario,5,Russell Brand,1258970,http://s3.amazonaws.com/brianfoo_art/hollywood/1258970.jpg,m,w,0,English,http://www.imdb.com/name/nm1258970/bio,1,1
380,770828,Man of Steel,Jor-El,5,Russell Crowe,128,http://s3.amazonaws.com/brianfoo_art/hollywood/128.jpg,m,w,0,"Welsh (where his paternal grandfather was born, in Wrexham), English, Irish, Scottish, Norwegian, Swedish, and Maori (one of Crowe's maternal great-grandmothers, Erana Putiputi Hayes Heihi, was Maori)",http://www.imdb.com/name/nm0000128/bio,0,-1
115,479952,Madagascar: Escape 2 Africa,Julien,5,Sacha Baron Cohen,56187,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/56187.jpg,m,w,0,"His father, born in Wales and raised in England, is of Eastern European Jewish descent, while his mother was born in Israel, to German Jewish parents",http://www.imdb.com/name/nm0056187/bio,1,0
305,1277953,Madagascar 3: Europe's Most Wanted,Julien,5,Sacha Baron Cohen,56187,http://s3.amazonaws.com/brianfoo_art/hollywood/56187.jpg,m,w,0,"His father, born in Wales and raised in England, is of Eastern European Jewish descent, while his mother was born in Israel, to German Jewish parents",http://www.imdb.com/name/nm0056187/bio,1,0
240,1228705,Iron Man 2,Justin Hammer,5,Sam Rockwell,5377,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/5377.jpg,m,w,0,,,0,-1
196,499549,Avatar,Jake Sully,1,Sam Worthington,941777,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/941777.jpg,m,w,0,English,https://en.wikipedia.org/wiki/Sam_Worthington,0,-1
161,878804,The Blind Side,Leigh Anne Tuohy,1,Sandra Bullock,113,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/113.jpg,f,w,0,"Irish, English, French, and German",http://www.imdb.com/name/nm0000113/bio,0,-1
371,1454468,Gravity,Ryan Stone,1,Sandra Bullock,113,http://s3.amazonaws.com/brianfoo_art/hollywood/113.jpg,f,w,0,"Irish, English, French, and German",http://www.imdb.com/name/nm0000113/bio,0,-1
471,2293640,Minions,Scarlet Overkill,1,Sandra Bullock,113,http://s3.amazonaws.com/brianfoo_art/hollywood/113.jpg,f,w,0,"Irish, English, French, and German",http://www.imdb.com/name/nm0000113/bio,1,1
390,2294629,Frozen,Hans,5,Santino Fontana,2949014,http://s3.amazonaws.com/brianfoo_art/hollywood/2949014.jpg,m,w,0,"He is of half Italian, one quarter Portuguese, and one quarter Spanish, descent",https://en.wikipedia.org/wiki/Santino_Fontana#Life_and_career,1,1
239,1228705,Iron Man 2,Natalie Rushman,4,Scarlett Johansson,424060,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/424060.jpg,f,w,0,"Ashkenazi Jewish, Danish",http://www.imdb.com/name/nm0424060/bio,0,-1
350,848228,Marvel's The Avengers,Natasha Romanoff,5,Scarlett Johansson,424060,http://s3.amazonaws.com/brianfoo_art/hollywood/424060.jpg,f,w,0,"Ashkenazi Jewish, Danish",http://www.imdb.com/name/nm0424060/bio,0,-1
433,1843866,Captain America: The Winter Soldier,Natasha Romanoff,3,Scarlett Johansson,424060,http://s3.amazonaws.com/brianfoo_art/hollywood/424060.jpg,f,w,0,"Ashkenazi Jewish, Danish",http://www.imdb.com/name/nm0424060/bio,0,-1
490,2395427,Avengers: Age of Ultron,Natasha Romanoff,5,Scarlett Johansson,424060,http://s3.amazonaws.com/brianfoo_art/hollywood/424060.jpg,f,w,0,"Ashkenazi Jewish, Danish",http://www.imdb.com/name/nm0424060/bio,0,-1
401,2245084,Big Hero 6,Baymax,1,Scott Adsit,12523,http://s3.amazonaws.com/brianfoo_art/hollywood/12523.jpg,m,w,0,,,1,0
14,438097,Ice Age: The Meltdown,Crash,4,Seann William Scott,5405,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/5405.jpg,m,w,0,"Scottish, English and German",http://www.imdb.com/name/nm0005405/bio,1,0
435,1843866,Captain America: The Winter Soldier,Bucky Barnes,5,Sebastian Stan,1659221,http://s3.amazonaws.com/brianfoo_art/hollywood/1659221.jpg,m,w,0,Romanian,http://www.imdb.com/name/nm1659221/bio,0,-1
308,1637725,Ted,Ted,3,Seth MacFarlane,532235,http://s3.amazonaws.com/brianfoo_art/hollywood/532235.jpg,m,w,0,"English, Scottish, and Irish",http://www.imdb.com/name/nm0532235/bio,1,0
105,451079,Dr. Seuss' Horton Hears a Who!,Morton,5,Seth Rogen,736622,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/736622.jpg,m,w,0,Russian Jewish descent,http://www.imdb.com/name/nm0736622/bio,1,0
413,1587310,Maleficent,Stefan,3,Sharlto Copley,1663205,http://s3.amazonaws.com/brianfoo_art/hollywood/1663205.jpg,m,w,0,"English ethnicity, South African nationality",http://www.imdb.com/name/nm1663205/bio,0,-1
86,418279,Transformers,Sam Witwicky,1,Shia LaBeouf,479471,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/479471.jpg,m,w,0,"His mother is from an Ashkenazi Jewish family, while his father has Cajun (French) ancestry",http://www.imdb.com/name/nm0479471/bio,0,-1
139,367882,Indiana Jones and the Kingdom of the Crystal Skull,Mutt Williams,4,Shia LaBeouf,479471,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/479471.jpg,m,w,0,"His mother is from an Ashkenazi Jewish family, while his father has Cajun (French) ancestry",http://www.imdb.com/name/nm0479471/bio,0,-1
191,1055369,Transformers: Revenge of the Fallen,Sam Witwicky,1,Shia LaBeouf,479471,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/479471.jpg,m,w,0,"His mother is from an Ashkenazi Jewish family, while his father has Cajun (French) ancestry",http://www.imdb.com/name/nm0479471/bio,0,-1
291,1399103,Transformers: Dark of the Moon,Sam Witwicky,1,Shia LaBeouf,479471,http://s3.amazonaws.com/brianfoo_art/hollywood/479471.jpg,m,w,0,"His mother is from an Ashkenazi Jewish family, while his father has Cajun (French) ancestry",http://www.imdb.com/name/nm0479471/bio,0,-1
447,2179136,American Sniper,Taya,2,Sienna Miller,1092227,http://s3.amazonaws.com/brianfoo_art/hollywood/1092227.jpg,f,w,0,South African-born English,http://www.imdb.com/name/nm1092227/bio,0,-1
198,499549,Avatar,Dr. Grace Augustine,3,Sigourney Weaver,244,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/244.jpg,f,w,0,"English, as well as Dutch and Scottish",http://www.imdb.com/name/nm0000244/bio,0,-1
268,1229238,Mission: Impossible - Ghost Protocol,Benji,3,Simon Pegg,670408,http://s3.amazonaws.com/brianfoo_art/hollywood/670408.jpg,m,w,0,,,0,-1
417,2109248,Transformers: Age of Extinction,Joshua Joyce,2,Stanley Tucci,1804,http://s3.amazonaws.com/brianfoo_art/hollywood/1804.jpg,m,w,0,"His family is Italian-American, with origins in Calabria",http://www.imdb.com/name/nm0001804/bio,0,-1
255,800369,Thor,Erik Selvig,5,Stellan Skarsgård,1745,http://s3.amazonaws.com/brianfoo_art/hollywood/1745.jpg,m,w,0,Swedish,http://www.imdb.com/name/nm0001745/bio,0,-1
199,499549,Avatar,Colonel Miles Quaritch,4,Stephen Lang,2332,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/2332.jpg,m,w,0,"His father's family is Hungarian Jewish, while his mother's ancestry is Irish",http://www.imdb.com/name/nm0002332/bio,0,-1
368,1453405,Monsters University,Randy,3,Steve Buscemi,114,http://s3.amazonaws.com/brianfoo_art/hollywood/114.jpg,m,w,0," Italian (father) and English, Dutch, and Irish (mother)",http://www.imdb.com/name/nm0000114/bio,1,0
102,451079,Dr. Seuss' Horton Hears a Who!,Mayor,2,Steve Carell,136797,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/136797.jpg,m,w,0,His mother is of Polish descent and his father is of Italian and German ancestry,http://www.imdb.com/name/nm0136797/bio,1,0
216,1323594,Despicable Me,Gru,1,Steve Carell,136797,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/136797.jpg,m,w,0,His mother is of Polish descent and his father is of Italian and German ancestry,http://www.imdb.com/name/nm0136797/bio,1,1
381,1690953,Despicable Me 2,Gru,1,Steve Carell,136797,http://s3.amazonaws.com/brianfoo_art/hollywood/136797.jpg,m,w,0,His mother is of Polish descent and his father is of Italian and German ancestry,http://www.imdb.com/name/nm0136797/bio,1,1
475,2293640,Minions,Professor Flux,5,Steve Coogan,176869,http://s3.amazonaws.com/brianfoo_art/hollywood/176869.jpg,m,w,0,Irish,http://www.imdb.com/name/nm0176869/bio,1,1
404,2245084,Big Hero 6,Fred,4,T.J. Miller,2554352,http://s3.amazonaws.com/brianfoo_art/hollywood/2554352.jpg,m,w,0,,,1,1
183,1259571,The Twilight Saga: New Moon,Jacob Black,3,Taylor Lautner,1210124,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1210124.jpg,m,w,0,"Austrian, English, German, Swiss-German, French, Irish, and Dutch",http://www.imdb.com/name/nm1210124/bio,0,-1
233,1325004,The Twilight Saga: Eclipse,Jacob Black,3,Taylor Lautner,1210124,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1210124.jpg,m,w,0,"Austrian, English, German, Swiss-German, French, Irish, and Dutch",http://www.imdb.com/name/nm1210124/bio,0,-1
288,1324999,The Twilight Saga: Breaking Dawn Part 1,Jacob Black,3,Taylor Lautner,1210124,http://s3.amazonaws.com/brianfoo_art/hollywood/1210124.jpg,m,w,0,"Austrian, English, German, Swiss-German, French, Irish, and Dutch",http://www.imdb.com/name/nm1210124/bio,0,-1
323,1673434,The Twilight Saga: Breaking Dawn Part 2,Jacob Black,3,Taylor Lautner,1210124,http://s3.amazonaws.com/brianfoo_art/hollywood/1210124.jpg,m,w,0,"Austrian, English, German, Swiss-German, French, Irish, and Dutch",http://www.imdb.com/name/nm1210124/bio,0,-1
99,413300,Spider-Man 3,Sandman,4,Thomas Haden Church,2006,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/2006.jpg,m,w,0,"English, Norwegian, Danish, Scottish, and German",http://www.imdb.com/name/nm0002006/bio,0,-1
247,435761,Toy Story 3,Buzz Lightyear,2,Tim Allen,741,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/741.jpg,m,w,0,"English, German, Irish, and Scottish",http://www.imdb.com/name/nm0000741/bio,1,1
162,878804,The Blind Side,Sean Tuohy,2,Tim McGraw,5210,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/5210.jpg,m,w,0,"Father Northern Irish (Scots-Irish), Bohemian (Czech), English, Scottish, Dutch, German, and French Huguenot ancestry. Mother Italian, Irish descent",http://www.imdb.com/name/nm0005210/bio,0,-1
96,413300,Spider-Man 3,Spider-Man,1,Tobey Maguire,1497,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1497.jpg,m,w,0,"One of his paternal great-grandfathers was Austrian and one of his paternal great-grandmothers was Puerto Rican. His other ancestry includes English, Irish, Danish, French, and German.",http://www.imdb.com/name/nm0001497/bio,0,-1
266,1229238,Mission: Impossible - Ghost Protocol,Ethan Hunt,1,Tom Cruise,129,http://s3.amazonaws.com/brianfoo_art/hollywood/129.jpg,m,w,0,"Irish, German, and English",http://www.imdb.com/name/nm0000129/bio,0,-1
26,382625,The Da Vinci Code,Robert Langdon,1,Tom Hanks,158,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/158.jpg,m,w,0,"His father had English, and some German, ancestry; mother's family was entirely Portuguese",http://www.imdb.com/name/nm0000158/bio,0,-1
246,435761,Toy Story 3,Woody,1,Tom Hanks,158,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/158.jpg,m,w,0,"His father had English, and some German, ancestry; mother's family was entirely Portuguese",http://www.imdb.com/name/nm0000158/bio,1,1
224,1375666,Inception,Eames,4,Tom Hardy,362766,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/362766.jpg,m,w,0,English and Irish,http://www.imdb.com/name/nm0362766/bio,0,-1
343,1345836,The Dark Knight Rises,Bane,3,Tom Hardy,362766,http://s3.amazonaws.com/brianfoo_art/hollywood/362766.jpg,m,w,0,English and Irish,http://www.imdb.com/name/nm0362766/bio,0,-1
253,800369,Thor,Loki,3,Tom Hiddleston,1089991,http://s3.amazonaws.com/brianfoo_art/hollywood/1089991.jpg,m,w,0,"His father is Scottish. His mother is English, and has English, Welsh, and German ancestry.",http://www.imdb.com/name/nm1089991/bio,0,-1
100,413300,Spider-Man 3,Venom,5,Topher Grace,333410,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/333410.jpg,m,w,0,German Jewish,http://www.imdb.com/name/nm0333410/bio,0,-1
495,369610,Jurassic World,Gray,5,Ty Simpkins,1339223,http://s3.amazonaws.com/brianfoo_art/hollywood/1339223.jpg,m,w,0,,,0,-1
494,369610,Jurassic World,Hoskins,4,Vincent D'Onofrio,352,http://s3.amazonaws.com/brianfoo_art/hollywood/352.jpg,m,w,0,Italian,http://www.imdb.com/name/nm0000352/bio,0,-1
